query,expanded_query,title,abstract,model_score,cosine_similarity,source_query,avg_original_score,avg_expanded_score,overlap_count
How can GANs (Generative Adversarial Networks) improve image resolution?,"How can GANs (Generative Adversarial Networks) improve image resolution? - Neural networks
- Super-resolution
- Image enhancement
- Deep learning
- Computer vision
- GAN architecture
- High-resolution images
- Image processing techniques","A Generative Model for Hallucinating Diverse Versions of Super
  Resolution Images","  Traditionally, the main focus of image super-resolution techniques is on
recovering the most likely high-quality images from low-quality images, using a
one-to-one low- to high-resolution mapping. Proceeding that way, we ignore the
fact that there are generally many valid versions of high-resolution images
that map to a given low-resolution image. We are tackling in this work the
problem of obtaining different high-resolution versions from the same
low-resolution image using Generative Adversarial Models. Our learning approach
makes use of high frequencies available in the training high-resolution images
for preserving and exploring in an unsupervised manner the structural
information available within these images. Experimental results on the CelebA
dataset confirm the effectiveness of the proposed method, which allows the
generation of both realistic and diverse high-resolution images from
low-resolution images.
",9.0,0.70288515,original,6.8,7.333333333333334,4
How can GANs (Generative Adversarial Networks) improve image resolution?,"How can GANs (Generative Adversarial Networks) improve image resolution? - Neural networks
- Super-resolution
- Image enhancement
- Deep learning
- Computer vision
- GAN architecture
- High-resolution images
- Image processing techniques",Does Diffusion Beat GAN in Image Super Resolution?,"  There is a prevalent opinion in the recent literature that Diffusion-based
models outperform GAN-based counterparts on the Image Super Resolution (ISR)
problem. However, in most studies, Diffusion-based ISR models were trained
longer and utilized larger networks than the GAN baselines. This raises the
question of whether the superiority of Diffusion models is due to the Diffusion
paradigm being better suited for the ISR task or if it is a consequence of the
increased scale and computational resources used in contemporary studies. In
our work, we compare Diffusion-based and GAN-based Super Resolution under
controlled settings, where both approaches are matched in terms of
architecture, model and dataset size, and computational budget. We show that a
GAN-based model can achieve results comparable to a Diffusion-based model.
Additionally, we explore the impact of design choices such as text conditioning
and augmentation on the performance of ISR models, showcasing their effect on
several downstream tasks. We will release the inference code and weights of our
scaled GAN.
",6.666666666666667,0.67761815,expanded,6.8,7.333333333333334,4
How can GANs (Generative Adversarial Networks) improve image resolution?,"How can GANs (Generative Adversarial Networks) improve image resolution? - Neural networks
- Super-resolution
- Image enhancement
- Deep learning
- Computer vision
- GAN architecture
- High-resolution images
- Image processing techniques",Image Super-Resolution Using VDSR-ResNeXt and SRCGAN,"  Over the past decade, many Super Resolution techniques have been developed
using deep learning. Among those, generative adversarial networks (GAN) and
very deep convolutional networks (VDSR) have shown promising results in terms
of HR image quality and computational speed. In this paper, we propose two
approaches based on these two algorithms: VDSR-ResNeXt, which is a deep
multi-branch convolutional network inspired by VDSR and ResNeXt; and SRCGAN,
which is a conditional GAN that explicitly passes class labels as input to the
GAN. The two methods were implemented on common SR benchmark datasets for both
quantitative and qualitative assessment.
",8.666666666666666,0.68168086,expanded,6.8,7.333333333333334,4
How can GANs (Generative Adversarial Networks) improve image resolution?,"How can GANs (Generative Adversarial Networks) improve image resolution? - Neural networks
- Super-resolution
- Image enhancement
- Deep learning
- Computer vision
- GAN architecture
- High-resolution images
- Image processing techniques",Infrared Image Super-Resolution via GAN,"  The ability of generative models to accurately fit data distributions has
resulted in their widespread adoption and success in fields such as computer
vision and natural language processing. In this chapter, we provide a brief
overview of the application of generative models in the domain of infrared (IR)
image super-resolution, including a discussion of the various challenges and
adversarial training methods employed. We propose potential areas for further
investigation and advancement in the application of generative models for IR
image super-resolution.
",8.333333333333334,0.64804137,expanded,6.8,7.333333333333334,4
What role does data augmentation play in small dataset training?,"What role does data augmentation play in small dataset training? - Machine learning
- Deep learning
- Image processing
- Overfitting
- Transfer learning","How Much Data Are Augmentations Worth? An Investigation into Scaling
  Laws, Invariance, and Implicit Regularization","  Despite the clear performance benefits of data augmentations, little is known
about why they are so effective. In this paper, we disentangle several key
mechanisms through which data augmentations operate. Establishing an exchange
rate between augmented and additional real data, we find that in
out-of-distribution testing scenarios, augmentations which yield samples that
are diverse, but inconsistent with the data distribution can be even more
valuable than additional training data. Moreover, we find that data
augmentations which encourage invariances can be more valuable than invariance
alone, especially on small and medium sized training sets. Following this
observation, we show that augmentations induce additional stochasticity during
training, effectively flattening the loss landscape.
",8.0,0.66949445,original,6.8,7.333333333333334,4
What role does data augmentation play in small dataset training?,"What role does data augmentation play in small dataset training? - Machine learning
- Deep learning
- Image processing
- Overfitting
- Transfer learning",Improved Mixed-Example Data Augmentation,"  In order to reduce overfitting, neural networks are typically trained with
data augmentation, the practice of artificially generating additional training
data via label-preserving transformations of existing training examples. While
these types of transformations make intuitive sense, recent work has
demonstrated that even non-label-preserving data augmentation can be
surprisingly effective, examining this type of data augmentation through linear
combinations of pairs of examples. Despite their effectiveness, little is known
about why such methods work. In this work, we aim to explore a new, more
generalized form of this type of data augmentation in order to determine
whether such linearity is necessary. By considering this broader scope of
""mixed-example data augmentation"", we find a much larger space of practical
augmentation techniques, including methods that improve upon previous
state-of-the-art. This generalization has benefits beyond the promise of
improved performance, revealing a number of types of mixed-example data
augmentation that are radically different from those considered in prior work,
which provides evidence that current theories for the effectiveness of such
methods are incomplete and suggests that any such theory must explain a much
broader phenomenon. Code is available at
https://github.com/ceciliaresearch/MixedExample.
",6.666666666666667,0.67491686,overlap,6.8,7.333333333333334,4
What role does data augmentation play in small dataset training?,"What role does data augmentation play in small dataset training? - Machine learning
- Deep learning
- Image processing
- Overfitting
- Transfer learning",WeMix: How to Better Utilize Data Augmentation,"  Data augmentation is a widely used training trick in deep learning to improve
the network generalization ability. Despite many encouraging results, several
recent studies did point out limitations of the conventional data augmentation
scheme in certain scenarios, calling for a better theoretical understanding of
data augmentation. In this work, we develop a comprehensive analysis that
reveals pros and cons of data augmentation. The main limitation of data
augmentation arises from the data bias, i.e. the augmented data distribution
can be quite different from the original one. This data bias leads to a
suboptimal performance of existing data augmentation methods. To this end, we
develop two novel algorithms, termed ""AugDrop"" and ""MixLoss"", to correct the
data bias in the data augmentation. Our theoretical analysis shows that both
algorithms are guaranteed to improve the effect of data augmentation through
the bias correction, which is further validated by our empirical studies.
Finally, we propose a generic algorithm ""WeMix"" by combining AugDrop and
MixLoss, whose effectiveness is observed from extensive empirical evaluations.
",6.666666666666667,0.6545789,original,6.8,7.333333333333334,4
What role does data augmentation play in small dataset training?,"What role does data augmentation play in small dataset training? - Machine learning
- Deep learning
- Image processing
- Overfitting
- Transfer learning",Data Augmentation as Feature Manipulation,"  Data augmentation is a cornerstone of the machine learning pipeline, yet its
theoretical underpinnings remain unclear. Is it merely a way to artificially
augment the data set size? Or is it about encouraging the model to satisfy
certain invariance? In this work we consider another angle, and we study the
effect of data augmentation on the dynamic of the learning process. We find
that data augmentation can alter the relative importance of various features,
effectively making certain informative but hard to learn features more likely
to be captured in the learning process. Importantly, we show that this effect
is more pronounced for non-linear models, such as neural networks. Our main
contribution is a detailed analysis of data augmentation on the learning
dynamic for a two layer convolutional neural network in the recently proposed
multi-view data model by Allen-Zhu and Li [2020]. We complement this analysis
with further experimental evidence that data augmentation can be viewed as
feature manipulation.
",7.666666666666667,0.6578872,overlap,6.8,7.333333333333334,4
What role does data augmentation play in small dataset training?,"What role does data augmentation play in small dataset training? - Machine learning
- Deep learning
- Image processing
- Overfitting
- Transfer learning",Research Trends and Applications of Data Augmentation Algorithms,"  In the Machine Learning research community, there is a consensus regarding
the relationship between model complexity and the required amount of data and
computation power. In real world applications, these computational requirements
are not always available, motivating research on regularization methods. In
addition, current and past research have shown that simpler classification
algorithms can reach state-of-the-art performance on computer vision tasks
given a robust method to artificially augment the training dataset. Because of
this, data augmentation techniques became a popular research topic in recent
years. However, existing data augmentation methods are generally less
transferable than other regularization methods. In this paper we identify the
main areas of application of data augmentation algorithms, the types of
algorithms used, significant research trends, their progression over time and
research gaps in data augmentation literature. To do this, the related
literature was collected through the Scopus database. Its analysis was done
following network science, text mining and exploratory analysis approaches. We
expect readers to understand the potential of data augmentation, as well as
identify future research directions and open questions within data augmentation
research.
",7.666666666666667,0.6447019,overlap,6.8,7.333333333333334,4
What role does data augmentation play in small dataset training?,"What role does data augmentation play in small dataset training? - Machine learning
- Deep learning
- Image processing
- Overfitting
- Transfer learning",Further advantages of data augmentation on convolutional neural networks,"  Data augmentation is a popular technique largely used to enhance the training
of convolutional neural networks. Although many of its benefits are well known
by deep learning researchers and practitioners, its implicit regularization
effects, as compared to popular explicit regularization techniques, such as
weight decay and dropout, remain largely unstudied. As a matter of fact,
convolutional neural networks for image object classification are typically
trained with both data augmentation and explicit regularization, assuming the
benefits of all techniques are complementary. In this paper, we systematically
analyze these techniques through ablation studies of different network
architectures trained with different amounts of training data. Our results
unveil a largely ignored advantage of data augmentation: networks trained with
just data augmentation more easily adapt to different architectures and amount
of training data, as opposed to weight decay and dropout, which require
specific fine-tuning of their hyperparameters.
",9.0,0.63237804,expanded,6.8,7.333333333333334,4
What role does data augmentation play in small dataset training?,"What role does data augmentation play in small dataset training? - Machine learning
- Deep learning
- Image processing
- Overfitting
- Transfer learning","DualAug: Exploiting Additional Heavy Augmentation with OOD Data
  Rejection","  Data augmentation is a dominant method for reducing model overfitting and
improving generalization. Most existing data augmentation methods tend to find
a compromise in augmenting the data, \textit{i.e.}, increasing the amplitude of
augmentation carefully to avoid degrading some data too much and doing harm to
the model performance. We delve into the relationship between data augmentation
and model performance, revealing that the performance drop with heavy
augmentation comes from the presence of out-of-distribution (OOD) data.
Nonetheless, as the same data transformation has different effects for
different training samples, even for heavy augmentation, there remains part of
in-distribution data which is beneficial to model training. Based on the
observation, we propose a novel data augmentation method, named
\textbf{DualAug}, to keep the augmentation in distribution as much as possible
at a reasonable time and computational cost. We design a data mixing strategy
to fuse augmented data from both the basic- and the heavy-augmentation
branches. Extensive experiments on supervised image classification benchmarks
show that DualAug improve various automated data augmentation method. Moreover,
the experiments on semi-supervised learning and contrastive self-supervised
learning demonstrate that our DualAug can also improve related method. Code is
available at
\href{https://github.com/shuguang99/DualAug}{https://github.com/shuguang99/DualAug}.
",7.0,0.6396676,expanded,6.8,7.333333333333334,4
How is federated learning enhancing privacy in healthcare applications?,"How is federated learning enhancing privacy in healthcare applications? - Machine learning
- Healthcare data
- Data privacy
- Federated learning benefits
- Health informatics
- Patient data privacy",Survey of Privacy Threats and Countermeasures in Federated Learning,"  Federated learning is widely considered to be as a privacy-aware learning
method because no training data is exchanged directly between clients.
Nevertheless, there are threats to privacy in federated learning, and privacy
countermeasures have been studied. However, we note that common and unique
privacy threats among typical types of federated learning have not been
categorized and described in a comprehensive and specific way. In this paper,
we describe privacy threats and countermeasures for the typical types of
federated learning; horizontal federated learning, vertical federated learning,
and transfer federated learning.
",5.666666666666667,0.8171472,original,6.8,7.333333333333334,4
How is federated learning enhancing privacy in healthcare applications?,"How is federated learning enhancing privacy in healthcare applications? - Machine learning
- Healthcare data
- Data privacy
- Federated learning benefits
- Health informatics
- Patient data privacy","Privacy and Fairness in Federated Learning: on the Perspective of
  Trade-off","  Federated learning (FL) has been a hot topic in recent years. Ever since it
was introduced, researchers have endeavored to devise FL systems that protect
privacy or ensure fair results, with most research focusing on one or the
other. As two crucial ethical notions, the interactions between privacy and
fairness are comparatively less studied. However, since privacy and fairness
compete, considering each in isolation will inevitably come at the cost of the
other. To provide a broad view of these two critical topics, we presented a
detailed literature review of privacy and fairness issues, highlighting unique
challenges posed by FL and solutions in federated settings. We further
systematically surveyed different interactions between privacy and fairness,
trying to reveal how privacy and fairness could affect each other and point out
new research directions in fair and private FL.
",6.0,0.7765515,original,6.8,7.333333333333334,4
How is federated learning enhancing privacy in healthcare applications?,"How is federated learning enhancing privacy in healthcare applications? - Machine learning
- Healthcare data
- Data privacy
- Federated learning benefits
- Health informatics
- Patient data privacy","Federated Learning in Healthcare: Model Misconducts, Security,
  Challenges, Applications, and Future Research Directions -- A Systematic
  Review","  Data privacy has become a major concern in healthcare due to the increasing
digitization of medical records and data-driven medical research. Protecting
sensitive patient information from breaches and unauthorized access is
critical, as such incidents can have severe legal and ethical complications.
Federated Learning (FL) addresses this concern by enabling multiple healthcare
institutions to collaboratively learn from decentralized data without sharing
it. FL's scope in healthcare covers areas such as disease prediction, treatment
customization, and clinical trial research. However, implementing FL poses
challenges, including model convergence in non-IID (independent and identically
distributed) data environments, communication overhead, and managing
multi-institutional collaborations. A systematic review of FL in healthcare is
necessary to evaluate how effectively FL can provide privacy while maintaining
the integrity and usability of medical data analysis. In this study, we analyze
existing literature on FL applications in healthcare. We explore the current
state of model security practices, identify prevalent challenges, and discuss
practical applications and their implications. Additionally, the review
highlights promising future research directions to refine FL implementations,
enhance data security protocols, and expand FL's use to broader healthcare
applications, which will benefit future researchers and practitioners.
",9.333333333333334,0.7526212,overlap,6.8,7.333333333333334,4
How is federated learning enhancing privacy in healthcare applications?,"How is federated learning enhancing privacy in healthcare applications? - Machine learning
- Healthcare data
- Data privacy
- Federated learning benefits
- Health informatics
- Patient data privacy",Federated Learning: Opportunities and Challenges,"  Federated Learning (FL) is a concept first introduced by Google in 2016, in
which multiple devices collaboratively learn a machine learning model without
sharing their private data under the supervision of a central server. This
offers ample opportunities in critical domains such as healthcare, finance etc,
where it is risky to share private user information to other organisations or
devices. While FL appears to be a promising Machine Learning (ML) technique to
keep the local data private, it is also vulnerable to attacks like other ML
models. Given the growing interest in the FL domain, this report discusses the
opportunities and challenges in federated learning.
",7.666666666666667,0.74317837,original,6.8,7.333333333333334,4
How is federated learning enhancing privacy in healthcare applications?,"How is federated learning enhancing privacy in healthcare applications? - Machine learning
- Healthcare data
- Data privacy
- Federated learning benefits
- Health informatics
- Patient data privacy","Privacy Risks Analysis and Mitigation in Federated Learning for Medical
  Images","  Federated learning (FL) is gaining increasing popularity in the medical
domain for analyzing medical images, which is considered an effective technique
to safeguard sensitive patient data and comply with privacy regulations.
However, several recent studies have revealed that the default settings of FL
may leak private training data under privacy attacks. Thus, it is still unclear
whether and to what extent such privacy risks of FL exist in the medical
domain, and if so, ""how to mitigate such risks?"". In this paper, first, we
propose a holistic framework for Medical data Privacy risk analysis and
mitigation in Federated Learning (MedPFL) to analyze privacy risks and develop
effective mitigation strategies in FL for protecting private medical data.
Second, we demonstrate the substantial privacy risks of using FL to process
medical images, where adversaries can easily perform privacy attacks to
reconstruct private medical images accurately. Third, we show that the defense
approach of adding random noises may not always work effectively to protect
medical images against privacy attacks in FL, which poses unique and pressing
challenges associated with medical data for privacy protection.
",8.666666666666666,0.7615551,original,6.8,7.333333333333334,4
How is federated learning enhancing privacy in healthcare applications?,"How is federated learning enhancing privacy in healthcare applications? - Machine learning
- Healthcare data
- Data privacy
- Federated learning benefits
- Health informatics
- Patient data privacy","Federated Learning for Healthcare Domain - Pipeline, Applications and
  Challenges","  Federated learning is the process of developing machine learning models over
datasets distributed across data centers such as hospitals, clinical research
labs, and mobile devices while preventing data leakage. This survey examines
previous research and studies on federated learning in the healthcare sector
across a range of use cases and applications. Our survey shows what challenges,
methods, and applications a practitioner should be aware of in the topic of
federated learning. This paper aims to lay out existing research and list the
possibilities of federated learning for healthcare industries.
",8.666666666666666,0.7459022,expanded,6.8,7.333333333333334,4
How is federated learning enhancing privacy in healthcare applications?,"How is federated learning enhancing privacy in healthcare applications? - Machine learning
- Healthcare data
- Data privacy
- Federated learning benefits
- Health informatics
- Patient data privacy",The Future of Digital Health with Federated Learning,"  Data-driven Machine Learning has emerged as a promising approach for building
accurate and robust statistical models from medical data, which is collected in
huge volumes by modern healthcare systems. Existing medical data is not fully
exploited by ML primarily because it sits in data silos and privacy concerns
restrict access to this data. However, without access to sufficient data, ML
will be prevented from reaching its full potential and, ultimately, from making
the transition from research to clinical practice. This paper considers key
factors contributing to this issue, explores how Federated Learning (FL) may
provide a solution for the future of digital health and highlights the
challenges and considerations that need to be addressed.
",7.0,0.6415031,expanded,6.8,7.333333333333334,4
How is federated learning enhancing privacy in healthcare applications?,"How is federated learning enhancing privacy in healthcare applications? - Machine learning
- Healthcare data
- Data privacy
- Federated learning benefits
- Health informatics
- Patient data privacy",Anonymizing Data for Privacy-Preserving Federated Learning,"  Federated learning enables training a global machine learning model from data
distributed across multiple sites, without having to move the data. This is
particularly relevant in healthcare applications, where data is rife with
personal, highly-sensitive information, and data analysis methods must provably
comply with regulatory guidelines. Although federated learning prevents sharing
raw data, it is still possible to launch privacy attacks on the model
parameters that are exposed during the training process, or on the generated
machine learning model. In this paper, we propose the first syntactic approach
for offering privacy in the context of federated learning. Unlike the
state-of-the-art differential privacy-based frameworks, our approach aims to
maximize utility or model performance, while supporting a defensible level of
privacy, as demanded by GDPR and HIPAA. We perform a comprehensive empirical
evaluation on two important problems in the healthcare domain, using real-world
electronic health data of 1 million patients. The results demonstrate the
effectiveness of our approach in achieving high model performance, while
offering the desired level of privacy. Through comparative studies, we also
show that, for varying datasets, experimental setups, and privacy budgets, our
approach offers higher model performance than differential privacy-based
techniques in federated learning.
",9.666666666666666,0.7341206,expanded,6.8,7.333333333333334,4
How is federated learning enhancing privacy in healthcare applications?,"How is federated learning enhancing privacy in healthcare applications? - Machine learning
- Healthcare data
- Data privacy
- Federated learning benefits
- Health informatics
- Patient data privacy","Differential Privacy-enabled Federated Learning for Sensitive Health
  Data","  Leveraging real-world health data for machine learning tasks requires
addressing many practical challenges, such as distributed data silos, privacy
concerns with creating a centralized database from person-specific sensitive
data, resource constraints for transferring and integrating data from multiple
sites, and risk of a single point of failure. In this paper, we introduce a
federated learning framework that can learn a global model from distributed
health data held locally at different sites. The framework offers two levels of
privacy protection. First, it does not move or share raw data across sites or
with a centralized server during the model training process. Second, it uses a
differential privacy mechanism to further protect the model from potential
privacy attacks. We perform a comprehensive evaluation of our approach on two
healthcare applications, using real-world electronic health data of 1 million
patients. We demonstrate the feasibility and effectiveness of the federated
learning framework in offering an elevated level of privacy and maintaining
utility of the global model.
",9.0,0.6716088,expanded,6.8,7.333333333333334,4
What are effective methods for hyperparameter tuning in deep learning?,"What are effective methods for hyperparameter tuning in deep learning? - Grid search
- Random search
- Bayesian optimization
- Gradient-based optimization
- Hyperband
- Genetic algorithms
- Population-based training",Optimizer Benchmarking Needs to Account for Hyperparameter Tuning,"  The performance of optimizers, particularly in deep learning, depends
considerably on their chosen hyperparameter configuration. The efficacy of
optimizers is often studied under near-optimal problem-specific
hyperparameters, and finding these settings may be prohibitively costly for
practitioners. In this work, we argue that a fair assessment of optimizers'
performance must take the computational cost of hyperparameter tuning into
account, i.e., how easy it is to find good hyperparameter configurations using
an automatic hyperparameter search. Evaluating a variety of optimizers on an
extensive set of standard datasets and architectures, our results indicate that
Adam is the most practical solution, particularly in low-budget scenarios.
",8.0,0.7004867,overlap,6.8,7.333333333333334,4
What are effective methods for hyperparameter tuning in deep learning?,"What are effective methods for hyperparameter tuning in deep learning? - Grid search
- Random search
- Bayesian optimization
- Gradient-based optimization
- Hyperband
- Genetic algorithms
- Population-based training","Deep Neural Network Hyperparameter Optimization with Orthogonal Array
  Tuning","  Deep learning algorithms have achieved excellent performance lately in a wide
range of fields (e.g., computer version). However, a severe challenge faced by
deep learning is the high dependency on hyper-parameters. The algorithm results
may fluctuate dramatically under the different configuration of
hyper-parameters. Addressing the above issue, this paper presents an efficient
Orthogonal Array Tuning Method (OATM) for deep learning hyper-parameter tuning.
We describe the OATM approach in five detailed steps and elaborate on it using
two widely used deep neural network structures (Recurrent Neural Networks and
Convolutional Neural Networks). The proposed method is compared to the
state-of-the-art hyper-parameter tuning methods including manually (e.g., grid
search and random search) and automatically (e.g., Bayesian Optimization) ones.
The experiment results state that OATM can significantly save the tuning time
compared to the state-of-the-art methods while preserving the satisfying
performance. The codes are open in GitHub
(https://github.com/xiangzhang1015/OATM)
",9.0,0.7163402,overlap,6.8,7.333333333333334,4
What are effective methods for hyperparameter tuning in deep learning?,"What are effective methods for hyperparameter tuning in deep learning? - Grid search
- Random search
- Bayesian optimization
- Gradient-based optimization
- Hyperband
- Genetic algorithms
- Population-based training","Scalable Gradient-Based Tuning of Continuous Regularization
  Hyperparameters","  Hyperparameter selection generally relies on running multiple full training
trials, with selection based on validation set performance. We propose a
gradient-based approach for locally adjusting hyperparameters during training
of the model. Hyperparameters are adjusted so as to make the model parameter
gradients, and hence updates, more advantageous for the validation cost. We
explore the approach for tuning regularization hyperparameters and find that in
experiments on MNIST, SVHN and CIFAR-10, the resulting regularization levels
are within the optimal regions. The additional computational cost depends on
how frequently the hyperparameters are trained, but the tested scheme adds only
30% computational overhead regardless of the model size. Since the method is
significantly less computationally demanding compared to similar gradient-based
approaches to hyperparameter optimization, and consistently finds good
hyperparameter values, it can be a useful tool for training neural network
models.
",8.333333333333334,0.6990697,original,6.8,7.333333333333334,4
What are effective methods for hyperparameter tuning in deep learning?,"What are effective methods for hyperparameter tuning in deep learning? - Grid search
- Random search
- Bayesian optimization
- Gradient-based optimization
- Hyperband
- Genetic algorithms
- Population-based training",Gradient Descent: The Ultimate Optimizer,"  Working with any gradient-based machine learning algorithm involves the
tedious task of tuning the optimizer's hyperparameters, such as its step size.
Recent work has shown how the step size can itself be optimized alongside the
model parameters by manually deriving expressions for ""hypergradients"" ahead of
time.
  We show how to automatically compute hypergradients with a simple and elegant
modification to backpropagation. This allows us to easily apply the method to
other optimizers and hyperparameters (e.g. momentum coefficients). We can even
recursively apply the method to its own hyper-hyperparameters, and so on ad
infinitum. As these towers of optimizers grow taller, they become less
sensitive to the initial choice of hyperparameters. We present experiments
validating this for MLPs, CNNs, and RNNs. Finally, we provide a simple PyTorch
implementation of this algorithm (see
people.csail.mit.edu/kach/gradient-descent-the-ultimate-optimizer).
",7.0,0.666735,original,6.8,7.333333333333334,4
What are effective methods for hyperparameter tuning in deep learning?,"What are effective methods for hyperparameter tuning in deep learning? - Grid search
- Random search
- Bayesian optimization
- Gradient-based optimization
- Hyperband
- Genetic algorithms
- Population-based training","High Per Parameter: A Large-Scale Study of Hyperparameter Tuning for
  Machine Learning Algorithms","  Hyperparameters in machine learning (ML) have received a fair amount of
attention, and hyperparameter tuning has come to be regarded as an important
step in the ML pipeline. But just how useful is said tuning? While
smaller-scale experiments have been previously conducted, herein we carry out a
large-scale investigation, specifically, one involving 26 ML algorithms, 250
datasets (regression and both binary and multinomial classification), 6 score
metrics, and 28,857,600 algorithm runs. Analyzing the results we conclude that
for many ML algorithms we should not expect considerable gains from
hyperparameter tuning on average, however, there may be some datasets for which
default hyperparameters perform poorly, this latter being truer for some
algorithms than others. By defining a single hp_score value, which combines an
algorithm's accumulated statistics, we are able to rank the 26 ML algorithms
from those expected to gain the most from hyperparameter tuning to those
expected to gain the least. We believe such a study may serve ML practitioners
at large.
",5.333333333333333,0.66076714,original,6.8,7.333333333333334,4
What are effective methods for hyperparameter tuning in deep learning?,"What are effective methods for hyperparameter tuning in deep learning? - Grid search
- Random search
- Bayesian optimization
- Gradient-based optimization
- Hyperband
- Genetic algorithms
- Population-based training","Combination of Hyperband and Bayesian Optimization for Hyperparameter
  Optimization in Deep Learning","  Deep learning has achieved impressive results on many problems. However, it
requires high degree of expertise or a lot of experience to tune well the
hyperparameters, and such manual tuning process is likely to be biased.
Moreover, it is not practical to try out as many different hyperparameter
configurations in deep learning as in other machine learning scenarios, because
evaluating each single hyperparameter configuration in deep learning would mean
training a deep neural network, which usually takes quite long time. Hyperband
algorithm achieves state-of-the-art performance on various hyperparameter
optimization problems in the field of deep learning. However, Hyperband
algorithm does not utilize history information of previous explored
hyperparameter configurations, thus the solution found is suboptimal. We
propose to combine Hyperband algorithm with Bayesian optimization (which does
not ignore history when sampling next trial configuration). Experimental
results show that our combination approach is superior to other hyperparameter
optimization approaches including Hyperband algorithm.
",9.333333333333334,0.62422997,expanded,6.8,7.333333333333334,4
What are effective methods for hyperparameter tuning in deep learning?,"What are effective methods for hyperparameter tuning in deep learning? - Grid search
- Random search
- Bayesian optimization
- Gradient-based optimization
- Hyperband
- Genetic algorithms
- Population-based training","Automatic Setting of DNN Hyper-Parameters by Mixing Bayesian
  Optimization and Tuning Rules","  Deep learning techniques play an increasingly important role in industrial
and research environments due to their outstanding results. However, the large
number of hyper-parameters to be set may lead to errors if they are set
manually. The state-of-the-art hyper-parameters tuning methods are grid search,
random search, and Bayesian Optimization. The first two methods are expensive
because they try, respectively, all possible combinations and random
combinations of hyper-parameters. Bayesian Optimization, instead, builds a
surrogate model of the objective function, quantifies the uncertainty in the
surrogate using Gaussian Process Regression and uses an acquisition function to
decide where to sample the new set of hyper-parameters. This work faces the
field of Hyper-Parameters Optimization (HPO). The aim is to improve Bayesian
Optimization applied to Deep Neural Networks. For this goal, we build a new
algorithm for evaluating and analyzing the results of the network on the
training and validation sets and use a set of tuning rules to add new
hyper-parameters and/or to reduce the hyper-parameter search space to select a
better combination.
",9.0,0.6554905,expanded,6.8,7.333333333333334,4
What are effective methods for hyperparameter tuning in deep learning?,"What are effective methods for hyperparameter tuning in deep learning? - Grid search
- Random search
- Bayesian optimization
- Gradient-based optimization
- Hyperband
- Genetic algorithms
- Population-based training","A Linear Programming Enhanced Genetic Algorithm for Hyperparameter
  Tuning in Machine Learning","  In this paper, we formulate the hyperparameter tuning problem in machine
learning as a bilevel program. The bilevel program is solved using a micro
genetic algorithm that is enhanced with a linear program. While the genetic
algorithm searches over discrete hyperparameters, the linear program
enhancement allows hyper local search over continuous hyperparameters. The
major contribution in this paper is the formulation of a linear program that
supports fast search over continuous hyperparameters, and can be integrated
with any hyperparameter search technique. It can also be applied directly on
any trained machine learning or deep learning model for the purpose of
fine-tuning. We test the performance of the proposed approach on two datasets,
MNIST and CIFAR-10. Our results clearly demonstrate that using the linear
program enhancement offers significant promise when incorporated with any
population-based approach for hyperparameter tuning.
",7.666666666666667,0.6394814,expanded,6.8,7.333333333333334,4
How can active learning reduce labeling costs in supervised learning?,"How can active learning reduce labeling costs in supervised learning? Semi-supervised learning, label efficiency, data annotation, human-in-the-loop, informative sampling, uncertainty sampling",Active Learning for Cost-Sensitive Classification,"  We design an active learning algorithm for cost-sensitive multiclass
classification: problems where different errors have different costs. Our
algorithm, COAL, makes predictions by regressing to each label's cost and
predicting the smallest. On a new example, it uses a set of regressors that
perform well on past data to estimate possible costs for each label. It queries
only the labels that could be the best, ignoring the sure losers. We prove COAL
can be efficiently implemented for any regression family that admits squared
loss optimization; it also enjoys strong guarantees with respect to predictive
performance and labeling effort. We empirically compare COAL to passive
learning and several active learning baselines, showing significant
improvements in labeling effort and test cost on real-world datasets.
",9.0,0.7681323,original,6.8,7.333333333333334,4
How can active learning reduce labeling costs in supervised learning?,"How can active learning reduce labeling costs in supervised learning? Semi-supervised learning, label efficiency, data annotation, human-in-the-loop, informative sampling, uncertainty sampling",Average-Case Active Learning with Costs,"  We analyze the expected cost of a greedy active learning algorithm. Our
analysis extends previous work to a more general setting in which different
queries have different costs. Moreover, queries may have more than two possible
responses and the distribution over hypotheses may be non uniform. Specific
applications include active learning with label costs, active learning for
multiclass and partial label queries, and batch mode active learning. We also
discuss an approximate version of interest when there are very many queries.
",8.666666666666666,0.77653396,original,6.8,7.333333333333334,4
How can active learning reduce labeling costs in supervised learning?,"How can active learning reduce labeling costs in supervised learning? Semi-supervised learning, label efficiency, data annotation, human-in-the-loop, informative sampling, uncertainty sampling",Active Learning under Label Shift,"  We address the problem of active learning under label shift: when the class
proportions of source and target domains differ. We introduce a ""medial
distribution"" to incorporate a tradeoff between importance weighting and
class-balanced sampling and propose their combined usage in active learning.
Our method is known as Mediated Active Learning under Label Shift (MALLS). It
balances the bias from class-balanced sampling and the variance from importance
weighting. We prove sample complexity and generalization guarantees for MALLS
which show active learning reduces asymptotic sample complexity even under
arbitrary label shift. We empirically demonstrate MALLS scales to
high-dimensional datasets and can reduce the sample complexity of active
learning by 60% in deep active learning tasks.
",8.666666666666666,0.76434976,overlap,6.8,7.333333333333334,4
